"postal_id","postal_nl","postal_fr","postal_de","street_nl","street_fr","street_de","city_nl","city_fr","city_de","citypart_nl","citypart_fr","citypart_de","street_prefix","street_no","street_version","city_prefix","city_no","city_version","citypart_prefix","citypart_no","citypart_version"
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Kleine Zenne straat","Rue de la Petite Senne","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","6903","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Zeepziederijstraat","Rue de la Savonnerie","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5273","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Mexicostraat","Rue de Mexico","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5032","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","de Ribaucourtstraat","Rue de Ribaucourt","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","3891","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Scheutboschlaan","Avenue du Scheutbosch","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1594","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Auguste Smetssquare","Square Auguste Smets","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2683","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Belgicalaan","Boulevard Belgica","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2441","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Menenstraat","Rue de Menin","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1470","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Meelfabrieksplein","Place de la Minoterie","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5392","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Leiestraat","Rue de la Lys","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2679","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Fik Guidonstraat","Rue Fik Guidon","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","3525","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Evariste Pierronstraat","Rue Evariste Pierron","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Landmeterstraat","Rue du Géomètre","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1587","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Werkhuizenstraat","Rue des Ateliers","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1465","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Melopeestraat","Rue de la Mélopée","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","126","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Samberstraat","Rue de la Sambre","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4731","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Sippelberglaan","Avenue du Sippelberg","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5941","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","François Van Meulecomstraat","Rue François Van Meulecom","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5943","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Toverfluitstraat","Rue de la Flûte Enchantée","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4855","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Darimonstraat","Rue Darimon","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","925","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Edmond Candrieslaan","Avenue Edmond Candries","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4856","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Kasteellaan","Avenue du Château","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","3889","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Zwarte Vijversstraat","Rue des Etangs Noirs","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","807","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Engelenbergstraat","Rue Montagne aux Anges","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5048","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Tazieauxstraat","Rue Tazieaux","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1481","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Sonatinestraat","Rue de la Sonatine","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2690","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Rechthoekstraat","Rue du Rectangle","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5281","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Hoopstraat","Rue de l'Espérance","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","372","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","François Musstraat","Rue François Mus","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4628","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Marokijnstraat","Rue du Maroquin","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1238","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Normandiëstraat","Rue de Normandie","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1117","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","De Bonnestraat","Rue De Bonne","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2569","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Eugène Laermansstraat","Rue Eugène Laermans","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","135","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","De Geneffestraat","Rue De Geneffe","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2202","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Laekenveldstraat","Rue du Laekenveld","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","259","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Jean-Baptiste Decockstraat","Rue Jean-Baptiste Decock","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","2200","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Pierre Gasséestraat","Rue Pierre Gassée","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4983","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Henri Hollevoetlaan","Avenue Henri Hollevoet","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","811","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Karperstraat","Rue de la Carpe","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4862","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Missionarissenlaan","Avenue des Missionnaires","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5710","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Toekomststraat","Rue de l'Avenir","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1916","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Houzeau de Lehaiestraat","Rue Houzeau de Lehaie","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4744","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Henri De Saegherstraat","Rue Henri De Saegher","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4986","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","De Koninckstraat","Rue De Koninck","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5175","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Havenlaan","Avenue du Port","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","5296","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Sint-Juliaanstraat","Rue Saint-Julien","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","3552","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Condorlaan","Avenue du Condor","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1130","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Begijnenstraat","Rue des Béguines","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","141","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Oostendestraat","Rue d'Ostende","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1800","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","de Rudderstraat","Rue de Rudder","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","4639","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Ransfortstraat","Rue Ransfort","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","3306","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Vier-windenstraat","Rue des Quatre-Vents","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","386","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Gelukkige Grijsheidstraat","Rue de la Vieillesse Heureuse","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","269","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Vermicellifabriekstraat","Rue de la Vermicellerie","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","148","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Charles Malisstraat","Rue Charles Malis","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","3423","2","https://databrussels.be/id/municipality","21012","7","","",""
"1080","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","","Lessenstraat","Rue de Lessines","","Sint-Jans-Molenbeek","Molenbeek-Saint-Jean","",,,,"https://databrussels.be/id/streetname","1366","2","https://databrussels.be/id/municipality","21012","7","","",""
