house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
6;91159;35031;172472;33021A021
43;79170;44890;170255;33011A121
135;79014;46665;172673;33011A331
13;91134;35180;172637;33021A021
5;78850;40977;172942;33011G001
4;85130;57582;164362;33029A04-
2;90803;41725;164543;33039A091
67;92719;29250;177264;33021D00-
63;93979;55868;177116;33037B012
37;79215;45717;172963;33011A421
1;79179;45465;172428;33011A02-
2;79127;46131;172854;33011A400
30;85228;55514;164364;33029A10-
2;87083;44766;166466;33039B090
461;78974;49577;171653;33011L081
32;90846;46519;162253;33016A09-
25;87579;41205;160416;33039D00-
6;79448;48984;179445;33040A09-
19;79120;46126;172142;33011A301
478;79184;42045;169062;33011H00-
24;90901;35090;165161;33039G19-
297;79215;47011;173805;33011C000
6;85272;57465;164588;33029A04-
4;90909;37449;164679;33039F00-
46;92747;27449;179439;33021E190
1;85090;58024;164289;33029A05-
21;90858;35574;165755;33039G09-
22;85159;59607;169200;33029B091
100;94031;52380;174978;33037A00-
30;91085;34700;172553;33021A021
14;93984;55607;178350;33037B091
8;79182;45656;172336;33011A001
14;79111;41733;168789;33011H00-
31;79488;48279;179517;33040A001
3;79295;45656;172483;33011A02-
13;85271;55556;164513;33029A10-
51;90967;34970;173295;33021A312
421;78835;40981;172745;33011G001
67;79202;46394;172617;33011A331
12;92766;28539;176733;33021D089
20;94087;51462;172591;33037A283
70;85234;56850;164418;33029A20-
113;90857;39508;166706;33039H20-
8;79363;43434;177116;33011D099
9;90979;32966;173178;33021A091
18;85107;58878;168185;33029B043
24;79411;48338;179442;33040A001
120;87600;40339;159408;33039D091
7;79477;51183;179565;33040C09-
7;78993;46388;172882;33011A400
81;93979;55963;177079;33037B012
279;79215;46949;173776;33011C000
95;91035;33094;171332;33021A433
12;85228;55625;164318;33029A10-
108;94096;50812;171429;33037A283
31;95525;26935;173842;33021F000
28;79492;48308;179024;33040A012
109;79325;44605;172912;33011A201
49;90956;34082;172531;33021A00-
151;91100;33256;173122;33021A332
98;85136;56664;164956;33029A21-
