house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
27;32164;218957;157326;64056A30-
7;43279;196080;151975;64034S20-
7;37090;207981;141802;64015E01-
60;34420;216803;150249;64023B00-
29;34413;216561;150457;64023B00-
21;39524;207812;155801;64008B000
21;31744;222835;151189;64025A00-
19;31744;222835;151189;64025A00-
9;37057;204525;145767;64015A10-
22;37057;204437;145670;64015A10-
46;43325;199305;151736;64034A0PA
31;35186;206747;151681;64029A012
1;34432;217286;147919;64023D000
28;36770;222493;157076;64021A000
16;43162;199850;154170;64034B000
1;43162;199932;154079;64034B000
28;43084;202466;152277;64034E00-
6;43070;197853;150317;64034P09-
2;43070;197715;150531;64034P00-
1;43070;197700;150553;64034P00-
39;43068;199980;145729;64034M00-
37;43068;199818;145742;64034M00-
121;43171;201927;150120;64034J00-
35;36779;223916;155691;64021A10-
15;36779;223914;155548;64021A10-
18;35202;206465;151220;64029A00-
2;35191;206747;151245;64029A00-
12;35191;206875;151267;64029A00-
108;43171;201531;150398;64034J00-
105;43171;201517;150463;64034J00-
104;43171;201458;150452;64034J00-
102;43171;201447;150487;64034J00-
10;43171;200720;151000;64034A010
1;43171;200742;151040;64034A010
20;43169;197536;154341;64034S099
15;43126;200897;146845;64034N000
48;43124;199462;151190;64034A02-
38;43124;199544;151191;64034A02-
4;39514;209642;154513;64008A000
2;39514;209651;154521;64008A000
15;39514;209545;154420;64008A000
4;31740;223144;150744;64025A010
62;31727;225186;149875;64025A10-
5;43244;200419;151546;64034A04-
10;43244;200450;151518;64034A04-
10;43240;203376;153043;64034L00-
1;37048;201189;145840;64015G00-
1;39528;209607;154565;64008A000
1;37655;206022;145529;64015C082
11;37662;206433;146236;64015C00-
25;43325;199483;151712;64034A0PA
1;43323;200259;151075;64034A02-
41;34466;216687;150534;64023B00-
35;34466;216726;150532;64023B00-
33;34466;216733;150531;64023B00-
2;34466;217418;150485;64023B09-
12;43066;200333;151215;64034A02-
3;43049;203271;153156;64034L00-
26;43242;200248;151632;64034A00-
