house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
59;106321;82325;174881;34040A322
15;104978;79232;165471;34042D313
64;97122;71558;162678;34022F012
6;106638;77319;173803;34040B000
145;97044;69508;166255;34022D03-
31;105521;77003;166624;34042A031
1;81449;66376;164295;34027B0PA
16;97022;72098;162276;34022F001
274;95054;71652;170968;34022B30-
4;81495;67765;166059;34027B0QN
27;94836;72388;169008;34022A00-
128;81571;66018;161990;34027C101
65;108511;66314;166780;34041A052
187;106582;77966;174199;34040B000
58;100491;75105;175617;34013C091
24;81654;66565;165692;34027B001
64;106392;84055;176187;34040A001
43;81441;67019;166032;34027B001
22;81659;65086;162842;34027C02-
4;105600;76957;167352;34042A00-
17;95094;71615;168415;34022A352
97;110715;80932;169858;34002F02-
83;106494;84920;175558;34040A012
14;96998;75450;163071;34022G09-
43;108539;66614;167338;34041A001
1;105509;77382;165946;34042A200
25;99755;74137;170534;34013A401
31;94695;70672;165052;34022A800
78;94711;72478;170629;34022A612
1;81504;67866;165733;34027B0QN
28;108485;65810;168463;34041A201
17;94908;72621;168496;34022A30-
6;94764;73499;169633;34022A12-
370;94219;69054;173543;34022B492
105;81738;66668;161528;34027C112
5;94233;69790;170422;34022B043
139;105577;78967;166395;34042A30-
37;108784;65797;167588;34041A222
41;98248;73327;171104;34023A314
80;81622;67095;165271;34027B10-
122;81539;65738;165253;34027B0RN
41;108545;66742;167289;34041A001
84;108767;64429;166581;34041A101
8;112304;80406;158499;34043B00-
44;93420;70713;174315;34025A100
26;98316;74346;172594;34023A032
30;108461;68014;171206;34041B000
17;95010;71439;169580;34022A51-
10;94850;71861;169064;34022A021
29;108608;69071;171475;34041B111
51;97070;69229;165902;34022D03-
22;106309;83375;175594;34040A40-
66;98250;72751;172430;34023A20-
12;104926;81166;162900;34042D00-
83;99819;76475;171969;34013A101
8;106620;78225;174633;34040B02-
176;99760;75465;170351;34013A30-
15;105541;77637;167207;34042A021
1;103683;79048;172504;34009A033
206;99827;74481;171206;34013A010
81;103774;78369;171432;34009A022
5;95001;72111;168890;34022A021
3;113075;85147;163403;34003A00-
5;95013;71886;169111;34022A021
9;95058;74136;169081;34022A111
50;106442;82969;176551;34040A422
52;113047;85615;163752;34003A011
16;94155;69457;169330;34022C1AN
29;106362;82135;173326;34040A10-
6;112277;78519;158264;34043A09-
10;110428;86855;166955;34002D00-
10;99935;75949;173093;34013A052
43;110601;85239;169647;34002A091
24;81443;67253;165081;34027B10-
38;99904;76053;172459;34013A101
1;108786;66320;168271;34041A311
43;81463;61827;166161;34027A04-
56;94707;71271;169675;34022A51-
121;108480;65041;169892;34041C042
39;99925;76019;172615;34013A001
11;94639;72687;167973;34022A32-
4;110675;84932;169659;34002A091
1;108556;68215;171129;34041B000
170;108664;65386;166750;34041A124
29;95161;72370;170219;34022A601
65;95088;71436;167239;34022A41-
20;106311;81274;174866;34040A491
8;81554;61917;167043;34027A301
76;113092;84279;163694;34003A04-
92;81720;62363;165843;34027A00-
18;103700;80456;170849;34009A100
251;94229;70952;170164;34022B111
6;94198;70112;170877;34022B001
13;99902;74305;170389;34013A401
71;108581;68991;171359;34041B111
45;81411;60799;166124;34027A233
8;108611;68655;170335;34041B0AN
4;106621;77639;174022;34040B000
227;81602;62786;166009;34027A411
173;99815;76114;173193;34013A032
21;97123;69495;167408;34022D0MN
15;105446;83497;166734;34042B00-
79;81717;62727;164802;34027A132
8;105640;76786;165210;34042A091
5;99786;75013;171387;34013A010
32;109855;88416;168268;34002C091
3;110698;87200;169642;34002A001
1;97143;74013;163394;34022G032
36;94979;74094;168795;34022A252
19;108594;66247;168790;34041A311
28;94690;72085;168963;34022A021
65;106399;85117;174282;34040A02-
7;94974;72900;167686;34022A32-
194;94996;72879;168237;34022A30-
15;105907;81879;165926;34042C091
227;108767;65198;167053;34041A124
6;93385;72173;176353;34025A292
29;105972;82650;177909;34040D0AP
159;94838;72566;168057;34022A30-
41;98369;73561;171575;34023A053
82;106603;78831;174147;34040B10-
17;110461;85354;166432;34002D08-
43;94922;73962;168077;34022A232
15;81490;61625;167027;34027A301
1;104975;80720;161905;34042D091
153;94630;73433;168448;34022A243
31;95086;71280;169741;34022A51-
8;94780;74294;168467;34022A252
105;81729;62622;166858;34027A421
169;106433;86055;177068;34040A291
74;108483;66315;168204;34041A040
185;94287;70230;170164;34022B201
63;98228;73699;172311;34023A053
4;97142;70091;166369;34022D021
332;108664;64809;166585;34041A132
84;81718;62343;165535;34027A021
13;106430;84666;176222;34040A212
22;106565;84992;174564;34040A02-
28;94961;73640;169062;34022A111
95;99887;77417;172600;34013A091
4;103762;78641;172039;34009A001
46;110705;82352;170733;34002F193
5;112919;83823;161340;34003D00-
25;105721;78390;175720;34040C001
26;104961;80588;163569;34042D081
36;103691;77658;171522;34009A022
42;108620;64972;169926;34041C042
187;106433;86412;177456;34040A291
38;94284;71277;170674;34022B122
64;108499;67711;171134;34041B000
48;81698;62330;165689;34027A00-
4;97071;70909;166199;34022D121
6;98328;73788;172641;34023A021
48;108526;67931;169849;34041B02-
48;106558;83037;174701;34040A313
138;95137;72504;167412;34022A33-
72;94898;72165;170274;34022A601
13;95086;71299;169706;34022A51-
425;108664;64513;166464;34041A101
2;104935;81465;162376;34042D00-
143;103595;80338;171113;34009A100
28;110455;87524;166853;34002D00-
13;105521;77112;166728;34042A031
1;94757;72758;168593;34022A30-
3;106598;77709;174269;34040B02-
102;113055;83975;163735;34003A09-
33;94950;72765;168886;34022A04-
18;98408;71823;172500;34023A370
4;94619;72208;170238;34022A601
6;94329;70810;171929;34022B071
29;103635;77594;171535;34009A022
23;94261;71037;170546;34022B111
47;98266;73005;173432;34023A222
68;81651;65871;161779;34027C101
14;95054;71976;170074;34022A521
14;113048;85152;164489;34003A09-
13;99783;75360;170300;34013A30-
64;104983;80953;162884;34042D00-
46;103676;79684;170477;34009A19-
4;99910;74319;170451;34013A401
109;99789;75365;171817;34013A043
24;81681;62464;165843;34027A021
6;81473;62370;165710;34027A021
168;81545;62372;165145;34027A11-
22;103631;78877;171450;34009A022
115;94249;70264;169229;34022C001
17;105668;79579;175970;34040C022
12;112298;78518;156705;34043A09-
82;106392;84115;176191;34040A001
54;94893;73492;169112;34022A111
55;105415;82834;166906;34042B00-
79;105509;76140;165245;34042A222
39;103660;78839;172028;34009A001
45;93402;69677;175317;34025A053
11;94252;69135;169145;34022C1AN
5;94989;74922;167495;34022A904
70;113047;85669;163663;34003A011
9;94765;72980;169315;34022A101
4;106096;78351;162392;34042E091
1;110696;80672;169493;34002F02-
1;95083;73884;169319;34022A111
9;99905;75180;172769;34013A021
2;106646;77993;174276;34040B000
119;106411;83179;175622;34040A40-
12;104950;80113;164432;34042D081
9;97072;73057;163186;34022G043
9;95116;71820;169587;34022A50-
198;94247;70631;169658;34022B201
41;106544;86107;176036;34040A291
39;94901;71888;169724;34022A50-
98;94975;72270;170312;34022A601
16;94187;68967;173186;34022B080
99;81563;62586;165002;34027A132
16;108668;68173;171224;34041B000
24;94143;70854;170583;34022B111
27;108674;66086;168478;34041A311
22;105727;78556;175466;34040C022
13;108635;67493;171014;34041B000
12;105565;78323;167602;34042A010
78;105441;83699;166629;34042B00-
61;99805;75072;170395;34013A30-
93;94324;69789;168322;34022C022
32;81556;60604;166492;34027A244
78;93378;70276;175034;34025A100
