house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
99;109494;126960;180053;41002A61-
13;117042;124565;176587;41024A0AA
33;105165;125351;168783;41048A31-
31;112777;116201;171913;41027H001
1;100055;112605;173966;41081D072
225;119676;117532;182910;41034E091
85;113948;125519;183758;41002B0AA
42;109916;122178;179461;41082A00-
206;100337;112176;173734;41081D00-
60;101505;115225;162710;41018A04-
1;104429;121113;164626;41018M29-
68;114292;125056;179839;41002J29-
105;112879;113492;175757;41027B03-
13;105287;125897;169322;41048A30-
106;104985;115018;179091;41063A01-
6;105083;114421;178821;41063A001
85;101469;118244;158778;41018S00-
2;117074;124508;173386;41024B01-
24;105128;123423;165285;41048F29-
207;105185;126324;169854;41048A01-
7;101625;115194;162167;41018A02-
10;101593;116012;162747;41018A20-
52;119786;122987;183985;41034A01-
60;122863;127744;174357;41011B000
30;123041;129004;175571;41011A02-
214;110045;122377;181667;41082B100
9;109641;127967;182439;41002A583
7;109532;124177;181525;41002A833
3;100416;111834;175018;41081C001
35;113982;125994;183167;41002B2AB
38;105395;115411;180022;41063C00-
486;110059;120233;179128;41082A29-
80;122962;129071;174381;41011A01-
25;105198;122078;167270;41048H00-
8;119758;117571;183482;41034E00-
23;104480;121179;165141;41018M01-
111;122973;128657;176222;41011A10-
12;100173;109353;169484;41081K000
27;114351;128221;179180;41002H143
9;104488;123227;164307;41018N002
101;112768;114455;176995;41027B011
134;106295;126065;168472;41048C010
55;104484;118633;165751;41018K00-
36;119748;122810;184584;41034A410
64;100305;112743;173174;41081D01-
9;109329;123150;169758;41048M032
13;117079;123563;173899;41024B20-
60;109953;122415;182303;41082B18-
54;109718;127415;181583;41002A20-
535;105338;120168;168577;41048J022
40;109589;126847;180108;41002A61-
17;105342;125924;168777;41048A30-
108;117105;125543;175219;41024B30-
13;119692;123068;184885;41034A210
23;112847;116119;175977;41027A020
4;114233;126188;178099;41002H310
104;100426;111539;174694;41081B09-
12;109446;128321;182888;41002A542
14;112850;118347;173372;41027E00-
56;112070;116814;177454;41027C00-
59;119767;122487;184971;41034A410
37;117120;124192;177264;41024A02-
20;112032;117956;175753;41027D00-
719;105211;118595;168784;41048J01-
43;114272;122941;178973;41002J11-
90;109374;123471;169964;41048M032
179;101492;117703;160831;41018R00-
5;112785;117780;171930;41027H39-
748;110059;118861;178470;41082E00-
17;109529;127548;181553;41002A20-
35;109461;126285;181457;41002A721
10;105262;120746;171918;41048L08-
16;123048;128986;175081;41011A314
105;104528;119119;163005;41018L090
13;109513;127417;181783;41002A25-
24;101631;114619;162113;41018D033
189;101586;117864;163736;41018C000
8;110027;118597;177951;41082D01-
21;109737;128277;182497;41002A542
48;117192;122948;174675;41024C01-
170;105125;126300;169744;41048A01-
16;101587;117969;160316;41018R00-
21;122982;129354;174436;41011A01-
5;119696;123877;185402;41034A22-
64;109898;121901;178859;41082A00-
2;112141;130862;181424;41002E010
97;117170;122270;175085;41024C032
12;112036;118029;175811;41027D00-
34;101516;118963;160840;41018R01-
30;105400;115765;180422;41063C01-
7;112858;116200;172052;41027H08-
19;112110;128667;184092;41002D01-
52;119588;120865;185451;41034B00-
60;112064;116258;178053;41027C02-
53;110045;123440;181418;41082B20-
37;104498;122634;164054;41018N002
36;100148;110766;173190;41081A00-
13;114250;126011;177931;41002H301
1;101399;112766;161983;41018E00-
17;117023;124774;176287;41024A0AA
120;109941;122006;181156;41082B11-
41;119647;123834;185251;41034A22-
24;109895;118565;177337;41082D022
15;119708;122628;184356;41034A410
54;117111;125849;172902;41024B08-
43;119775;123206;184315;41034A01-
7;104510;121636;165797;41018M00-
6;117184;122831;175273;41024C00-
48;112897;117222;171169;41027H09-
31;119682;121802;183593;41034A04-
94;109635;126465;180396;41002A62-
80;119667;120129;183181;41034C00-
115;114344;125903;177580;41002H301
3;112167;129215;184418;41002D042
44;109647;126116;182301;41002A421
7;109729;127377;180333;41002A61-
8;112145;130084;181443;41002E010
99;105303;125428;168484;41048A31-
31;109451;127501;181415;41002A20-
2;105308;127709;164623;41048E002
115;109573;127904;181101;41002A23-
9;119671;123728;183495;41034A09-
223;117107;120602;174949;41024D001
6;109557;126867;180946;41002A011
12;113979;126201;184400;41002B0PA
15;122995;129586;174983;41011A00-
23;119735;120596;183247;41034C00-
27;100049;110431;173102;41081H12-
8;101452;115256;162520;41018A02-
225;100305;112054;174525;41081C042
288;109720;129756;180452;41002A331
86;100021;108056;177233;41081J20-
207;119676;117410;182926;41034E00-
313;109688;128325;181516;41002A23-
60;105211;124390;169561;41048A05-
17;117106;121155;174117;41024D022
4;109944;123776;181128;41082B20-
16;122900;127433;176498;41011C01-
602;106251;128725;168961;41048C100
5;112172;133633;180501;41002G000
1;101449;112182;160779;41018D09-
43;109761;126208;181481;41002A721
8;109345;123188;169475;41048M032
15;105165;125394;168682;41048A31-
13;112777;116064;171931;41027H001
11;114274;126113;178320;41002H310
42;119619;121959;183304;41034A10-
6;119680;122677;184292;41034A410
59;110072;122701;180588;41082B00-
32;119590;123251;185096;41034A210
41;112071;116381;176768;41027C01-
1;112153;133200;180711;41002G03-
18;100319;112605;173900;41081D072
542;109688;129690;181778;41002A39-
15;109330;124041;170198;41048M000
1;105044;113389;178880;41063A001
138;100096;110027;173185;41081H12-
42;109608;127662;181154;41002A24-
46;109898;121908;178952;41082A00-
5;100313;108665;171493;41081G00-
410;101492;118470;159441;41018S00-
306;105306;125625;165785;41048F00-
60;109885;121045;178709;41082A02-
38;105179;124439;169764;41048A05-
67;105214;121490;166799;41048H0AA
11;109537;127297;180399;41002A031
86;122973;128896;176104;41011A10-
