house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
11;99077;49562;211717;35013D522
45;117334;56416;203109;35006B001
3;99362;48011;212449;35013E400
6;98976;50614;214756;35013B332
15;112375;54680;208964;35014A00-
61;99507;46045;212009;35013F200
84;111098;52680;214812;35002A00-
29;111076;50849;213477;35002A172
74;112442;54728;211314;35014A03-
31;98916;48453;211380;35013E000
18;99302;48360;214361;35013A02-
22;99184;51540;212995;35013B37-
49;98921;48012;212958;35013A42-
9;99064;49429;211739;35013D522
158;102647;60282;218701;35029B090
7;99322;48761;212392;35013D533
19;117378;55612;198986;35006A043
43;98889;48624;213838;35013A201
24;99027;45690;212275;35013F71-
3;106155;37589;206217;35011H11-
9;102100;56809;218688;35029A10-
7;102620;57140;218835;35029B10-
120;112449;56344;207250;35014C00-
13;106065;43657;206006;35011G000
10;112417;54465;209206;35014A00-
108;102169;54949;217630;35029A20-
48;112319;55160;209094;35014A010
5;99307;48577;212748;35013A13-
11;99051;50350;214204;35013B301
93;115080;48014;203736;35005C012
6;102630;59289;219183;35029B090
64;99193;48049;212857;35013A42-
31;98957;48193;214002;35013A211
7;102110;55003;217514;35029A20-
46;102137;54404;216251;35029A20-
77;99542;46691;212129;35013F200
85;99067;47606;212482;35013A622
2;102136;58374;216725;35029B000
2;111192;51621;216142;35002A21-
8;98996;47875;213748;35013A532
10;105854;41816;209531;35011A00-
46;99346;47572;212920;35013A522
84;99123;48869;214152;35013A001
21;102627;58433;216873;35029B000
221;105818;40585;209292;35011A052
31;99422;48885;214514;35013A001
39;99433;47024;212909;35013A511
3;111216;54855;212807;35002A09-
61;99155;52039;210958;35013C022
14;105866;42149;209579;35011A00-
430;98950;47782;212255;35013E42-
93;99326;47476;212673;35013A522
51;112473;55593;206361;35014D022
75;98868;48628;214378;35013A02-
274;98908;48225;212415;35013E411
318;111104;51824;216096;35002A20-
2;112481;56613;208412;35014B00-
185;99391;47482;213346;35013A501
94;117284;55499;198165;35006A091
37;114954;51731;206025;35005A00-
2;106238;37024;205287;35011J00-
9;102166;56280;217504;35029A132
673;98950;47392;210622;35013E010
235;99163;48812;212865;35013A13-
11;117366;55917;203246;35006B001
16;98963;48865;212810;35013A13-
138;99281;47912;212159;35013E42-
51;105458;45753;208163;35011C001
4;102021;56364;219063;35029A12-
22;99521;48127;213385;35013A44-
51;114931;49895;208206;35005D000
43;99391;47862;213613;35013A501
37;102674;57495;219117;35029B10-
42;106185;36880;205364;35011J00-
50;102053;60542;221873;35029C01-
12;98871;52456;210616;35013C022
13;115002;47798;203938;35005C099
33;106202;37070;205305;35011H121
145;117371;57304;202252;35006B091
38;111167;53376;216700;35002A311
3;115055;54100;205958;35005A283
4;111242;51985;213512;35002A122
44;99194;48117;213071;35013A42-
29;111156;51930;215928;35002A20-
139;98901;46448;213233;35013F721
9;106160;38206;207602;35011H20-
9;102082;56836;218842;35029A10-
102;112449;56166;207184;35014C00-
13;98957;48158;214049;35013A211
12;102146;56259;217372;35029A132
11;117303;58212;206101;35006C00-
77;106058;42267;206988;35011G09-
48;98922;48219;212988;35013A43-
37;99119;44707;211620;35013F900
2;101923;60555;222183;35029C01-
18;117300;55910;203486;35006B001
34;102016;55549;218135;35029A11-
43;115048;51189;205113;35005A01-
25;99232;48169;213382;35013A44-
10;99368;49841;212837;35013D30-
32;105866;42178;209470;35011A00-
3;99112;48295;213824;35013A201
42;98973;48522;213719;35013A201
105;117364;56010;202738;35006B081
19;106161;38396;207776;35011H20-
22;99113;44936;211769;35013F900
5;102067;60051;221657;35029C00-
33;99124;47617;213306;35013A501
2;114938;52254;206141;35005A00-
19;101939;54493;216702;35029A20-
25;99028;47509;213258;35013A501
52;114917;52836;206712;35005A202
91;99352;45644;212555;35013F71-
218;117236;57252;200824;35006A10-
576;99391;44817;211562;35013F900
203;105818;40732;209384;35011A052
11;99447;48048;211910;35013E02-
256;98908;48175;212464;35013E411
75;99503;46375;212193;35013F200
75;99326;47476;212750;35013A522
5;117295;56452;202103;35006B01-
14;111125;52257;213666;35002A01-
27;102162;56624;218259;35029A11-
12;101950;60375;222103;35029C00-
104;105470;45718;209133;35011C032
52;101951;60303;222196;35029C02-
142;98919;50744;215149;35013B332
16;102638;57187;218840;35029B10-
100;105802;40339;208617;35011A040
24;117352;57388;206141;35006C00-
27;117273;55013;199005;35006A00-
125;117364;56012;202774;35006B081
23;117263;54354;197942;35006A091
47;117304;56107;203757;35006B042
11;111271;52033;216343;35002A20-
7;99517;48296;211734;35013E02-
52;99203;49306;212446;35013D533
13;111184;51987;213709;35002A122
7;117351;56206;202605;35006B01-
10;99395;50807;214708;35013B332
26;114938;52372;206159;35005A00-
89;98922;48138;212876;35013A42-
7;106217;37075;205151;35011H121
5;99091;47558;212200;35013F600
23;111233;51608;216023;35002A21-
20;114919;53120;203656;35005B112
30;101933;60128;221499;35029C01-
36;111270;51574;213541;35002A101
31;99001;48536;213825;35013A201
7;99073;48540;212808;35013A13-
32;98908;47486;213206;35013A501
691;98950;47348;210495;35013E010
14;105489;45961;209010;35011C032
16;102137;54672;216507;35029A20-
46;105103;41878;209274;35011B11-
10;115098;51322;206328;35005A031
37;99450;47839;212069;35013E42-
11;111247;51597;213736;35002A131
67;99067;47642;212669;35013A522
222;99391;46348;212603;35013F700
199;111079;51727;214485;35002A131
1;112365;57280;210138;35014B09-
29;111240;52049;215861;35002A20-
36;99216;49376;212988;35013D32-
165;117264;56497;202169;35006B01-
6;102148;54406;217579;35029A20-
9;111127;51711;215856;35002A21-
10;111163;51938;213605;35002A122
56;99157;49476;212911;35013D32-
2;112337;54978;212432;35014A19-
26;98859;47247;213090;35013A511
19;99298;47990;213152;35013A44-
5;99081;47182;212501;35013A611
97;117375;56677;200494;35006B21-
174;111104;52067;215613;35002A20-
9;102040;56720;219395;35029A12-
95;99522;52621;211601;35013C179
167;99391;47520;213377;35013A501
120;111098;52836;214775;35002A00-
8;99246;52076;210985;35013C022
6;98855;48990;212125;35013D542
227;112449;57500;207617;35014C21-
88;112352;53808;208871;35014A081
11;99304;48873;213913;35013A10-
331;99532;47453;211985;35013F600
19;114954;51803;206051;35005A00-
87;114983;51822;202599;35005B011
42;114973;50425;208534;35005D010
19;115078;51881;206388;35005A031
27;102076;56560;218439;35029A11-
121;99295;47989;213065;35013A42-
34;99383;50567;214137;35013B301
318;99046;46722;212451;35013F200
148;106190;38492;207688;35011H21-
95;106162;38516;206535;35011H00-
60;117278;56922;199272;35006A11-
25;99376;47978;212928;35013A42-
9;112434;54092;209333;35014A02-
3;111089;53570;216735;35002A311
7;117274;56661;203598;35006B042
19;102657;57164;219266;35029B11-
17;115045;52073;205920;35005A00-
3;101968;54137;216721;35029A20-
21;112393;55687;205955;35014D022
17;99031;47999;213838;35013A211
5;99326;47542;213038;35013A522
2;99242;51979;212230;35013C179
3;105453;45961;208551;35011C022
138;112482;56922;208426;35014B00-
5;112426;54949;206807;35014D011
5;99503;46559;211930;35013F200
28;106162;38374;206280;35011H012
18;114934;51164;206224;35005A020
685;99532;46645;212598;35013F733
1;102017;56635;218511;35029A11-
64;106141;37628;205333;35011H121
43;115006;50178;208130;35005D010
16;111157;51625;215111;35002A232
43;99455;48789;214422;35013A001
10;105454;45564;208353;35011C001
41;99078;48869;214383;35013A001
48;99314;50615;214449;35013B301
6;106197;38330;207722;35011H20-
23;98867;48448;212227;35013E411
5;106192;37166;205465;35011J00-
14;111074;52492;215015;35002A02-
39;111132;51779;213706;35002A131
57;99114;48174;213994;35013A201
27;98866;48880;214748;35013A052
259;117259;53014;203258;35006B110
11;111151;51353;213338;35002A101
211;111104;52025;215649;35002A20-
9;111128;51334;213519;35002A101
29;99276;47435;212177;35013F600
30;106062;43357;205755;35011G09-
23;99445;48768;212267;35013D533
50;117381;54267;199008;35006A091
33;99418;47763;213152;35013A543
21;102036;60627;221922;35029C01-
5;117225;57511;206227;35006C09-
13;98904;48732;211920;35013D542
6;117284;54834;198833;35006A00-
2;101977;60104;222026;35029C00-
6;101979;57105;218525;35029B090
135;117350;56804;197748;35006A22-
21;117228;55938;203540;35006B001
115;106237;37623;206086;35011H11-
19;99132;47882;213217;35013A543
228;117365;56040;204284;35006B042
20;99470;48736;212819;35013A13-
156;99046;47695;212338;35013F600
14;99190;48322;212357;35013E411
14;115022;51864;206039;35005A00-
191;101994;54114;217218;35029A20-
80;111157;51748;214796;35002A1BA
3;101928;56811;219107;35029A12-
4;99338;46719;213363;35013A752
10;106133;37435;205757;35011H11-
53;115067;52797;206566;35005A202
17;115051;53319;203892;35005B112
26;117247;55119;202967;35006B052
11;99316;49350;212538;35013D511
12;106236;38627;207977;35011H20-
16;101978;60115;221900;35029C00-
19;99468;49004;212569;35013A13-
21;111243;51868;213498;35002A122
33;112403;56484;207723;35014C00-
62;111111;51523;215325;35002A232
19;99119;44736;211572;35013F900
11;99334;52705;210742;35013C00-
5;111240;51985;215810;35002A20-
219;112338;53400;210184;35014A081
26;111160;52586;214663;35002A00-
41;111238;51335;213466;35002A101
93;99007;48905;211850;35013D542
29;105797;41942;209451;35011A00-
21;98929;47909;213567;35013A501
131;99430;50670;214394;35013B301
246;99094;47589;212608;35013A522
92;117326;57201;198110;35006A22-
64;111186;52279;216599;35002A322
293;99348;50440;215462;35013B332
32;117365;56133;203172;35006B001
9;111130;51862;214048;35002A131
11;99335;47692;212201;35013E42-
66;112449;55770;207033;35014C013
10;102628;57194;219602;35029B11-
4;117371;55140;201531;35006B081
22;117348;58014;205998;35006C00-
20;105816;40636;209226;35011A052
20;101997;59807;221259;35029C01-
639;99532;46721;212505;35013F733
27;111195;51639;215621;35002A21-
13;102022;55515;217980;35029A11-
20;99476;46053;212142;35013F200
37;106161;38455;207724;35011H20-
16;111100;51415;215571;35002A232
209;112449;57326;207652;35014C21-
204;99391;46451;212672;35013F700
8;112485;55432;209376;35014A010
37;99298;48029;213118;35013A44-
519;98950;47680;211981;35013E42-
57;117236;56869;201758;35006B091
147;117264;56460;202249;35006B01-
310;98916;49380;212000;35013D542
13;99399;46563;212997;35013A59-
13;112373;54610;209703;35014A02-
50;98940;50560;214333;35013B301
22;99094;46871;212786;35013A511
40;98959;48259;213088;35013A43-
48;98870;44636;211636;35013F900
12;99221;49665;212937;35013D32-
14;117335;54691;200009;35006A02-
8;115088;49650;207358;35005D090
65;98961;46583;213264;35013A752
192;111104;52031;215682;35002A20-
15;112486;54135;209865;35014A052
121;99217;51475;211096;35013C099
23;111275;51414;213593;35002A101
12;99280;48670;211719;35013E000
6;102023;56122;217709;35029A132
111;111079;51744;214194;35002A131
404;98908;48451;212168;35013E411
6;99052;50721;214410;35013B332
174;99046;47625;212334;35013F600
10;111196;52154;215186;35002A1BA
459;99532;47155;211893;35013F600
10;112429;54645;209803;35014A02-
41;98955;46981;212519;35013F733
28;99529;49291;212259;35013D533
32;99190;48277;212406;35013E411
14;99281;48025;212540;35013E400
30;99018;45742;212644;35013F71-
46;99335;47603;212071;35013F600
78;98919;50639;215323;35013B332
41;111143;51911;216136;35002A20-
18;106224;38492;207831;35011H20-
9;117395;57630;205708;35006C09-
29;99149;47714;213693;35013A532
27;99362;48051;212405;35013E400
12;114955;52214;206315;35005A202
27;101968;54243;216740;35029A20-
15;99124;47585;213339;35013A501
37;111213;53551;216757;35002A311
42;117271;55833;196674;35006A22-
9;114971;52875;206297;35005A202
34;111157;51642;215019;35002A232
6;106208;38310;206000;35011H012
77;99365;49167;212684;35013A13-
60;99430;50489;214209;35013B301
42;115022;51750;205994;35005A00-
4;102159;60040;221996;35029C00-
17;98882;48875;211866;35013D542
64;105107;41681;208662;35011B122
7;99365;48525;212642;35013A13-
168;105868;40988;209525;35011A052
180;117273;55997;199491;35006A01-
60;99191;45518;212337;35013F71-
21;101971;60567;221567;35029C01-
5;105778;41135;209507;35011A031
203;117278;58006;198249;35006A211
26;111133;51533;214985;35002A1PA
450;98908;48581;212023;35013E411
12;99227;46222;212382;35013F200
131;111094;51378;216051;35002A21-
38;101930;60705;221710;35029C091
77;98906;50307;214985;35013B332
10;111208;51587;215385;35002A232
5;105779;40033;208247;35011A040
2;99427;47737;212960;35013A543
57;99503;46403;212116;35013F200
40;98851;48340;211522;35013E000
7;102651;57319;219249;35029B11-
78;99376;47978;212747;35013A42-
667;99532;46672;212563;35013F733
16;102642;58191;217135;35029B090
13;102632;57248;219411;35029B11-
38;99098;48566;213725;35013A232
43;99507;46148;211893;35013F200
30;101982;56992;218884;35029A10-
94;106138;38359;207374;35011H21-
100;105103;41962;209129;35011B11-
57;99326;47499;212803;35013A522
5;111197;53288;216888;35002A311
34;115029;51193;202073;35005B00-
3;112489;57236;211527;35014B08-
301;98950;47853;212828;35013A543
1;98857;48950;211869;35013D542
6;99166;49957;212780;35013D30-
20;99176;49261;212923;35013D32-
451;99391;46716;212825;35013F733
4;105785;38836;208027;35011A210
270;117334;57474;203518;35006B042
7;112390;54706;208563;35014C11-
107;112319;55376;209050;35014A010
27;101928;56650;219429;35029A12-
14;99260;52161;210882;35013C022
9;101957;54881;217590;35029A20-
1;115083;50928;205629;35005A020
199;117236;57329;200795;35006A190
80;99194;48093;212938;35013A42-
47;106136;38270;206064;35011H012
255;105788;42089;210032;35011A011
43;112474;54123;209024;35014A02-
21;101994;56691;218830;35029A10-
45;99368;49766;212741;35013D30-
2;111252;51910;216156;35002A20-
2;105853;39914;208251;35011A040
41;98914;46670;212348;35013F200
1;105463;44954;204996;35011C08-
14;99325;48956;214180;35013A001
11;102137;54806;216571;35029A20-
33;105460;45656;208083;35011C001
23;98890;52741;211021;35013C00-
58;112338;54178;209404;35014A02-
8;99025;48292;212232;35013E411
110;99157;49691;212924;35013D32-
1;99059;46464;212727;35013F700
34;106196;38311;205737;35011H091
174;99295;47806;212925;35013A543
36;114991;52543;206639;35005A202
2;102042;60033;222049;35029C02-
59;98990;50138;212554;35013D30-
8;99423;47648;212434;35013A622
44;111111;51647;215343;35002A232
18;105107;41389;209008;35011B122
31;111238;51326;213442;35002A101
109;117286;56593;202258;35006B01-
20;106131;37319;205514;35011J01-
8;117269;55837;203605;35006B052
5;99251;49257;212243;35013D533
10;99369;49454;212943;35013D32-
269;105788;41941;209922;35011A011
38;99032;50002;212420;35013D30-
5;115009;51319;205425;35005A01-
