house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
17;14985;91215;151739;51065H00-
24;14985;91270;151623;51065H00-
51;18197;107816;145710;51004A112
7;20340;113394;142812;51012A001
1;20340;113403;142837;51012A001
29;20003;112654;144774;51012E01-
4;20314;113480;142757;51012A001
2;18165;108973;147300;51004A301
1;18165;109000;147279;51004A301
12;18153;108164;147059;51004A00-
5;18155;107795;147276;51004A201
13;18155;107783;147312;51004A201
12;18155;107785;147306;51004A201
1;18155;107801;147257;51004A201
1;18081;108200;147042;51004A01-
9;18195;108224;146861;51004A00-
6;18195;108252;146890;51004A00-
2;18263;108191;147469;51004A040
1;23002;115341;149708;51004F00-
19;18197;107909;145867;51004A112
31;18134;108680;146323;51004A312
61;27663;101737;134263;51008C00-
37;18276;107824;146258;51004A101
9;18139;108262;146808;51004A00-
1;18139;108231;146817;51004A00-
7;18077;109221;147439;51004A301
291;18119;107534;145192;51004A191
97;18122;108518;147358;51004A040
91;18122;108544;147357;51004A040
37;26659;105201;137552;51008A00-
16;28148;97562;137124;51008E00-
57;44988;103788;128268;51009B00-
6;44997;103458;128107;51009B00-
9;18122;108941;147328;51004A301
74;27668;101143;134471;51008C00-
9;20303;113458;142886;51012A001
6;21823;107141;140256;51014C101
14;22808;108038;141755;51014F00-
6;20304;114617;142917;51012A01-
6;21834;110116;141871;51014A022
3;18077;109203;147409;51004A301
1;18077;109195;147397;51004A301
10;18224;107765;146159;51004A101
428;20744;109332;144953;51004J0AP
46;20910;103669;148733;51004T00-
35;20910;103888;148854;51004T00-
15;18276;107768;146305;51004A101
132;18276;108108;145983;51004A101
121;18276;108113;146031;51004A101
24;18283;107647;146276;51004A101
15;18200;108269;146298;51004A101
5;18077;109212;147426;51004A301
1;20723;108881;144924;51004J0AP
3;20821;101368;147684;51004S001
5;18171;108364;147041;51004A01-
1;18200;107903;146273;51004A101
3;18260;108672;146978;51004A301
2;18260;108682;146957;51004A301
1;18260;108685;146943;51004A301
56;18261;108607;146432;51004A01-
37;18261;108672;146552;51004A01-
36;18261;108674;146571;51004A01-
35;18261;108672;146585;51004A01-
46;18265;108803;146965;51004A301
44;18265;108797;146957;51004A301
8;18083;108391;146873;51004A00-
6;18083;108379;146897;51004A00-
16;18083;108441;146790;51004A00-
15;18083;108437;146800;51004A00-
11;18083;108411;146847;51004A00-
1;18083;108325;146966;51004A00-
14;18171;108263;147069;51004A01-
12;18171;108272;147062;51004A01-
5;23020;111132;150624;51004D01-
16;18275;107716;147259;51004A201
45;20849;106638;147552;51004A081
1;18283;107702;146305;51004A101
34;18248;108659;147288;51004A301
7;18240;108712;147276;51004A301
41;18240;108917;147295;51004A301
39;18240;108900;147274;51004A301
37;18240;108887;147257;51004A301
40;23037;113027;148830;51004E00-
72;18276;107900;146156;51004A101
70;18276;107890;146167;51004A101
566;20744;110325;144123;51004J0PN
33;18276;107814;146266;51004A101
32;18276;107737;146291;51004A101
293;18276;108681;145549;51004A101
290;18276;108583;145565;51004A101
16;18235;108742;147101;51004A301
14;18235;108734;147116;51004A301
25;26651;104971;137852;51008A00-
10;26659;105127;137675;51008A00-
2;27710;101830;135745;51008C032
76;28906;103600;132674;51008B00-
43;44988;103703;128248;51009B00-
20;20333;114860;142509;51012A01-
8;18207;108946;147697;51004A323
4;18207;108941;147670;51004A323
4;18214;107453;147290;51004A201
42;20335;113261;141789;51012A02-
36;28906;103650;132932;51008B00-
60;26651;105075;137758;51008A00-
59;26651;105097;137767;51008A00-
