house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
7;61414;267708;147690;63023A110
5;61627;268730;148347;63023B100
5;11121;287235;123972;63012A190
16;11093;286669;122622;63012A20-
4;11076;288412;123717;63012A190
108;61605;268186;148684;63023B21-
241;61605;268626;149673;63023B000
108;13728;251695;149369;63035C0MB
106;13728;251770;149389;63035C0MB
110;13728;251623;149331;63035C0MB
14;8906;254395;110888;63045C000
2;8843;255026;111454;63045C000
6;62322;263384;147982;63004A000
46;59009;257719;143533;63079B201
97;58896;253472;146430;63079G010
8;58698;254852;143272;63079A03-
25;59010;258086;143133;63079B00-
5;58581;255571;143403;63079A01-
1;58796;254569;143271;63079A50-
81;58970;257683;143083;63079B201
70;58643;256087;143937;63079A04-
26;58884;255233;143608;63079A61-
3;58751;256661;143850;63079A101
9;58928;258060;143381;63079B00-
22;58581;255534;143427;63079A01-
5;59077;255956;140474;63079D910
22;58615;253702;142664;63079F072
2;58710;254411;141982;63079E030
1;59009;257794;143473;63079B00-
21;58805;256702;139508;63079D4PA
214;58844;254845;142628;63079A50-
22;58968;258586;143859;63079B072
31;58908;255832;143614;63079A00-
2;58522;253228;145830;63079G090
121;58678;255964;143708;63079A00-
4;58759;256214;143214;63079A30-
51;58997;258123;143303;63079B00-
22;58940;257239;143592;63079B201
1;58522;253198;145814;63079G090
19;58555;254131;146682;63079G072
31;58943;258894;143909;63079B390
9;58522;253197;145852;63079G090
209;58855;255977;142567;63079A311
28;58624;254377;142483;63079E009
71;58653;255023;143334;63079A03-
18;58800;256213;143561;63079A00-
105;59051;257133;141947;63079C112
30;58703;254320;142080;63079E009
139;58893;256476;144387;63079A11-
41;58796;254784;142684;63079A50-
14;58501;253027;145805;63079G090
14;58853;253763;146168;63079G00-
30;58678;256205;143746;63079A00-
21;58845;253946;144969;63079G090
41;58726;256149;143252;63079A30-
90;59051;257168;142029;63079C112
55;58688;255524;142943;63079A40-
29;58730;256577;143884;63079A101
118;58994;258161;144152;63079B072
242;58785;254924;142660;63079A03-
144;58633;256674;144327;63079A11-
55;58777;256057;143759;63079A00-
23;58915;258874;145212;63079B30-
19;58919;258545;142490;63079B0AJ
30;58749;255627;143663;63079A02-
38;58678;256191;143740;63079A00-
7;58836;256466;144188;63079A11-
11;58913;258128;144023;63079B072
35;58933;257975;141910;63079B10-
153;58660;253944;146091;63079G00-
23;58670;253665;143221;63079F001
45;58863;254820;142734;63079A50-
13;58697;258094;141816;63079D312
52;58990;258157;143682;63079B00-
282;59061;257622;142415;63079C101
126;58884;255199;143825;63079A61-
18;58664;255187;143541;63079A600
216;58813;255484;144062;63079A61-
155;58743;255390;143104;63079A40-
146;58813;255391;144009;63079A61-
177;58896;253281;146713;63079G010
22;58890;252648;145732;63079G090
47;58893;256612;144506;63079A11-
18;58834;256799;144307;63079A172
58;58947;257649;143266;63079B201
28;58669;256397;143810;63079A101
73;58542;254878;143944;63079A600
67;58931;257927;142541;63079B10-
16;58870;254043;146501;63079G072
1;58941;258662;143956;63079B072
25;59004;257706;143624;63079B201
2;59004;257882;143584;63079B072
16;58643;256100;143800;63079A00-
20;58864;256037;143450;63079A00-
46;58715;253626;145502;63079G090
47;58657;255954;143650;63079A00-
11;58848;256435;143629;63079A101
2;58501;253070;145771;63079G090
38;58695;255508;143485;63079A01-
39;58805;256713;139626;63079D4PA
82;58713;254118;142463;63079E01-
81;58824;255983;140037;63079D4PA
79;58824;255987;140015;63079D4PA
71;58515;256154;142586;63079A311
8;58735;255413;142900;63079A42-
55;59078;256439;142250;63079A322
220;58813;255499;144066;63079A61-
25;59058;257512;142479;63079C101
31;58939;257470;143383;63079B201
191;58726;256418;143115;63079A30-
65;58565;254114;144953;63079G090
27;58845;253985;144929;63079G090
21;58719;252746;145806;63079G090
14;58581;255575;143432;63079A01-
18;58552;256182;143140;63079A30-
141;58838;254344;142910;63079E01-
13;58519;253976;146217;63079G081
87;58560;255330;143555;63079A61-
39;58630;255082;143411;63079A03-
68;58981;257860;142103;63079B10-
143;58849;254286;145767;63079G00-
9;58876;255320;142980;63079A40-
74;58777;256000;143770;63079A02-
6;58730;256513;143740;63079A101
46;58603;254250;142764;63079E01-
3;58562;253571;143303;63079F001
15;58772;255365;142535;63079A41-
10;58999;257553;143257;63079B201
202;59033;256211;140970;63079C032
5;59047;256361;141706;63079C011
210;58975;259653;143366;63079B091
66;58786;253694;144668;63079G19-
13;59061;256933;142806;63079C101
15;58575;255196;142247;63079A41-
13;58935;257853;143451;63079B00-
6;58853;253850;146206;63079G081
10;58863;254808;142706;63079A50-
46;58581;255454;143329;63079A01-
37;58833;255895;143185;63079A40-
35;58653;255139;143295;63079A03-
11;58917;258066;143260;63079B00-
41;58961;258605;142552;63079B0AJ
67;58678;256069;143693;63079A00-
10;58922;257573;143565;63079B201
104;58630;254952;143426;63079A03-
32;58545;253094;145685;63079G090
67;59008;257152;142962;63079B212
12;58931;257662;142490;63079B10-
55;58509;255972;143520;63079A00-
46;58860;254953;143154;63079A03-
59;58740;255602;143927;63079A62-
1;58761;254631;143339;63079A50-
86;58499;254354;142706;63079E01-
22;58978;258018;143491;63079B00-
58;58786;253658;144742;63079G090
