house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
38;132022;225826;160344;73083L00-
1;138494;224238;170123;73040D091
84;141805;220232;161439;73022K09-
31;76511;214787;173178;73001A182
56;138451;221971;171831;73040E112
28;138227;218696;166649;73009A019
3;64999;242818;186566;73107C101
23;144358;231245;175718;73006C001
25;65163;242589;186258;73107C101
122;141787;212613;158905;73022L000
14;65575;241747;167929;73066E00-
54;143905;238658;175771;73042A091
6;144532;230618;169974;73006M000
32;132189;225442;162531;73083B012
50;132016;226322;163492;73083A503
2;144413;230536;174878;73006A030
5;132170;228774;159610;73083K10-
10;143753;238617;174018;73042D012
50;144503;237593;171547;73006H00-
82;76419;213383;174232;73001A192
44;135063;218501;171657;73098A022
31;141810;215189;164028;73022F09-
5;144633;231177;170206;73006M000
13;143693;242353;178948;73042B032
62;138295;215431;166658;73009M00-
11;65380;237955;165640;73066F012
1;132328;225467;162396;73083B012
5;141267;227343;168050;73032D183
60;65580;242002;167564;73066E00-
4;138269;218399;166063;73009A00-
48;65192;243019;186008;73107C112
438;132357;227326;166906;73083D001
32;65123;246020;188474;73107E090
331;65241;246777;182905;73107G10-
18;76442;216719;173971;73001A034
18;138228;221777;164511;73009F00-
43;132067;227846;164252;73083A022
20;144233;234784;174914;73006F01-
3;132324;228399;162452;73083A472
20;143841;237538;175936;73042E00-
48;141325;228287;174065;73032A10-
34;143827;238253;173211;73042D00-
1;141828;215981;160444;73022A012
4;132330;224168;164466;73083P00-
130;143916;241952;175988;73042A112
10;144584;230406;174945;73006A030
49;138184;221563;169036;73009D012
22;144004;238856;174890;73042E11-
27;76493;215886;174175;73001A001
43;132130;225844;159895;73083L00-
30;143674;243383;179779;73042B022
10;76494;216018;173833;73001A001
13;144208;231227;176731;73006C011
25;141785;213962;161983;73022G082
61;65214;245812;188327;73107E090
35;138236;215110;167320;73009M00-
18;132114;227146;163441;73083A434
304;132203;231785;162922;73083G00-
8;135079;218559;170588;73098A191
4;141374;228243;170873;73032A023
6;76490;216760;174741;73001A012
194;132108;228789;164444;73083A112
32;132252;230887;162868;73083J000
6;138473;225269;169632;73040D091
30;65560;234832;167246;73066B00-
64;138285;221871;166669;73009E000
10;65245;244182;181989;73107G29-
611;64920;241040;182025;73107B0AP
408;65067;241510;185657;73107A330
29;143984;238791;173956;73042D012
11;141332;228545;171192;73032A023
7;138479;224609;170574;73040D00-
10;144529;230302;178647;73006A373
6;144546;235107;171094;73006J00-
13;132019;227803;164314;73083A022
142;76417;214516;175696;73001A291
20;132414;227746;163084;73083A401
581;132109;224989;166767;73083R00-
29;143670;243161;180245;73042B022
104;76387;219061;173561;73001A497
65;132266;226470;164347;73083A202
17;64865;242963;188367;73107D201
11;144640;235230;173637;73006G000
13;143853;240083;176377;73042A001
87;65223;244180;187175;73107D000
19;132158;231290;164020;73083G100
18;132346;226165;160528;73083L00-
10;144488;237520;171115;73006H00-
40;132242;227849;163626;73083A401
502;132117;229525;160001;73083K013
6;141296;228142;172041;73032A000
97;65158;242391;184967;73107A101
17;141719;214923;163590;73022F09-
49;132152;223602;159568;73083M00-
158;132153;225905;167283;73083C00-
25;76417;215554;176397;73001A211
14;76406;213872;173756;73001A101
57;132015;226124;163233;73083A592
1;141786;215891;160853;73022A001
71;143798;238199;176560;73042A042
10;141339;226120;169242;73032D00-
185;141834;215846;160219;73022A001
3;144417;228490;177428;73006B102
2;144484;227504;176484;73006B001
60;132371;227467;164512;73083A011
14;132189;225581;162402;73083B012
2;144270;233634;169986;73006L000
13;138331;219641;165746;73009A08-
14;144406;231714;176096;73006C001
14;138327;218789;166903;73009A019
13;141255;228427;170905;73032A023
41;144471;231393;177402;73006C011
7;143865;241833;178270;73042C012
10;144418;235062;174868;73006F01-
49;144659;232180;171866;73006N000
415;76417;212390;173418;73001A191
