house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
331;18842;247149;48272;81003D090
16;18835;246701;48536;81003D000
12;18835;246645;48536;81003D000
239;18805;247749;49950;81003D19-
54;18827;248127;50816;81003D10-
32;18827;248209;51090;81003D19-
71;14946;246668;42421;81001C41-
9;32032;253301;36652;81015D001
11;35808;249433;28553;81004C00-
109;34705;256324;28875;81004B00-
124;34705;256320;28911;81004B00-
128;34705;256335;28900;81004B00-
21;34705;255855;28946;81004B00-
26;34705;255802;28975;81004B00-
1;14578;253620;42937;81001A301
7;14789;253709;41682;81001A212
9;14789;253747;41658;81001A201
24;34689;256568;28899;81004B01-
26;34689;256578;28879;81004B01-
42;34689;256603;28824;81004B01-
45;34689;256570;28827;81004B01-
2;34686;256268;28570;81004B02-
25;34686;256460;28735;81004B02-
27;34686;256464;28758;81004B02-
52;34686;256414;28744;81004B02-
23;34650;256139;29014;81004B00-
30;34650;256074;29029;81004B00-
39;34650;256150;29095;81004B00-
64;32048;255982;30199;81015A200
75;32048;256040;30097;81015A200
81;32048;256034;30051;81015A200
35;31984;254663;31701;81015A001
11;32004;254664;32136;81015A001
188;14944;254485;43217;81001A412
3;14944;254165;42418;81001A00-
65;14901;254472;42106;81001A02-
28;14733;250988;43879;81001C10-
39;14631;253892;42909;81001A031
41;14631;253870;42943;81001A031
1;14706;253783;43288;81001A053
2;14706;253761;43305;81001A053
4;14706;253787;43322;81001A053
16;31967;254497;31909;81015A001
18;31967;254478;31905;81015A001
2;31967;254703;31935;81015A001
20;31967;254463;31912;81015A001
24;31967;254437;31924;81015A001
12;14691;254173;42102;81001A02-
2;14691;254170;42168;81001A02-
23;14691;254136;42033;81001A02-
3;14691;254144;42155;81001A02-
11;35839;249816;28561;81004C00-
4;34673;256339;28301;81004B03-
32;34705;255828;28973;81004B00-
33;34705;255910;28945;81004B00-
36;34705;255844;28973;81004B00-
56;34705;255928;28968;81004B00-
57;34705;256054;28937;81004B00-
102;35118;252952;29903;81004A033
48;35157;253897;30129;81004A033
54;35157;253915;30171;81004A033
73;35157;253910;30283;81004A033
2;35118;253806;29637;81004A033
72;34705;256013;28964;81004B00-
84;31981;254551;32379;81015A001
85;31981;254490;32413;81015A001
57;14786;253232;41695;81001A201
61;14786;253216;41701;81001A201
62;14786;253194;41658;81001A201
63;14786;253202;41698;81001A201
81;14786;253149;41688;81001A201
