house_number_sans_lettre;street_id_phaco;x_31370;y_31370;cd_sector
34;36477;256808;97682;82037D00-
16;27823;241973;73654;82036E01-
1;34631;263331;98746;82037C210
83;35784;260602;102489;82037A00-
70;20667;246666;77195;82003A03-
74;20667;246686;77176;82003A03-
21;20678;246918;78201;82003A12-
8;32382;251204;95123;82014F19-
15;20548;246411;77535;82003A03-
16;20548;246296;77586;82003A10-
1;20675;246622;77199;82003A020
3;20675;246595;77187;82003A020
5;20675;246570;77175;82003A020
22;20664;252882;86972;82003D59-
282;20609;251169;78256;82003B512
13;41557;260204;109647;82032A00-
107;29547;244688;64018;82009C20-
111;29547;244726;63990;82009C20-
28;41384;259250;114383;82032D00-
35;20643;246724;77005;82003A020
37;20643;246734;76982;82003A020
34;41535;261474;108910;82032A20-
44;41512;252626;105527;82032C40-
3;41384;259461;113965;82032D00-
2;32627;251596;92227;82014A00-
1;41534;260153;109180;82032A00-
10;41534;260111;109163;82032A00-
21;41534;260111;109098;82032A00-
32;20707;246390;77401;82003A03-
8;27832;235991;67315;82036A000
17;34612;263229;98909;82037C210
27;36010;256891;99318;82037E10-
43;41534;259976;108797;82032A00-
53;41534;259955;108731;82032A01-
59;41534;259952;108713;82032A01-
6;41534;260113;109179;82032A00-
65;41534;259939;108680;82032A01-
8;41529;247487;105196;82032C59-
23;32385;250705;96738;82014F312
26;27833;241615;69887;82036D390
150;35783;260985;102168;82037A212
43;41371;258505;113866;82032D30-
21;34606;262649;98482;82037C222
37;34606;262965;98721;82037C222
13;41503;259930;108571;82032A01-
5;41503;259932;108618;82032A01-
48;20643;246925;76657;82003A020
55;20643;246825;76745;82003A020
9;20643;246678;77102;82003A020
138;20610;247238;79145;82003D600
175;20711;246675;76239;82003A22-
16;41528;259550;107358;82032A40-
1;32614;243473;95529;82014C001
10;32609;251251;92253;82014A02-
50;32609;251356;93345;82014F29-
18;32629;251615;92067;82014A00-
25;32629;251576;92142;82014A00-
30;41560;260539;110162;82032A020
40;32629;251597;92162;82014A00-
30;20556;246452;77339;82003A03-
32;20556;246439;77328;82003A03-
46;20556;246355;77239;82003A20-
52;20556;246322;77213;82003A20-
73;20556;246136;77079;82003A20-
12;32601;244743;93528;82014C10-
62;35484;266293;102261;82037B00-
3;35486;266920;99512;82037B10-
1;41544;260441;109344;82032A00-
4;41544;260471;109294;82032A00-
28;41541;259570;107251;82032A40-
2;34604;261018;95632;82037C00-
122;29519;245992;59933;82009A30-
71;20693;247351;78762;82003A12-
189;20711;246700;76076;82003A22-
28;27881;234065;66001;82036F20-
134;29539;244734;63923;82009C20-
26;41490;248694;106267;82032C50-
35;20548;246368;77550;82003A03-
59;20618;249363;78191;82003B49-
203;20646;249747;84652;82003D00-
6;27864;244929;72217;82036D10-
7;27865;242356;74950;82036E10-
150;20641;246831;77808;82003A01-
154;20641;246835;77819;82003A01-
3;33799;248422;88246;82014B09-
4;33799;248375;88294;82014B00-
34;36817;245632;95687;82014D00-
36;36817;245619;95688;82014D00-
246;20618;250736;78286;82003B512
47;33804;246587;87867;82014B10-
1;41497;259630;107203;82032A40-
4;32615;251697;91978;82014A00-
10;20638;246788;77683;82003A020
43;20638;246820;77748;82003A00-
44;41487;251043;105745;82032C300
186;20641;246879;77874;82003A01-
